period,location,state,sector,fuel,generation,totalConsumptionBtu
2024,GA,Georgia,IPP Non-CHP,biomass,0.71229,0.00835
2024,GA,Georgia,IPP Non-CHP,biomass,0.71229,0.00835
2024,GA,Georgia,IPP Non-CHP,other renewables,0.71229,0.00835
2024,GA,Georgia,IPP Non-CHP,other,-3.693,0
2024,GA,Georgia,IPP Non-CHP,petroleum liquids,31.50961,0.37389
2024,GA,Georgia,IPP Non-CHP,petroleum,31.50961,0.37389
2024,GA,Georgia,IPP Non-CHP,renewable,10131.53801,49.4048
2024,GA,Georgia,IPP Non-CHP,solar photovoltaic,8680.264,29.61705
2024,GA,Georgia,IPP Non-CHP,solar,8680.264,29.61705
2024,GA,Georgia,IPP Non-CHP,renewable waste products,257.8303,3.09977
2024,GA,Georgia,IPP Non-CHP,wood and wood wastes,1188.10571,16.66977
2024,GA,Georgia,IPP CHP,all fuels,456.26057,7.81026
2024,GA,Georgia,IPP CHP,all renewables,339.28648,6.81524
2024,GA,Georgia,IPP CHP,biomass,339.28648,6.81524
2024,GA,Georgia,IPP CHP,distillate fuel oil,0.05616,0.00055
2024,GA,Georgia,IPP CHP,fossil fuels,116.97408,0.99503
2024,GA,Georgia,IPP CHP,landfill gas,15.01157,0.12512
2024,GA,Georgia,IPP CHP,municiapl landfill gas,15.01157,0.12512
2024,GA,Georgia,IPP CHP,natural gas,116.91792,0.99447
2024,GA,Georgia,IPP CHP,natural gas & other gases,116.91792,0.99447
2024,GA,Georgia,IPP CHP,biomass,0,0
2024,GA,Georgia,IPP CHP,biomass,0,0
2024,GA,Georgia,IPP CHP,other renewables,0,0
2024,GA,Georgia,IPP CHP,petroleum liquids,0.05616,0.00055
2024,GA,Georgia,IPP CHP,petroleum,0.05616,0.00055
2024,GA,Georgia,IPP CHP,renewable,339.28648,6.81524
2024,GA,Georgia,IPP CHP,renewable waste products,15.01157,0.12512
2024,GA,Georgia,IPP CHP,wood and wood wastes,324.27492,6.69011
2024,GA,Georgia,Commercial Non-CHP,all fuels,2.97524,0.01603
2024,GA,Georgia,Commercial Non-CHP,all renewables,1.806,0.00616
2024,GA,Georgia,Commercial Non-CHP,distillate fuel oil,1.16924,0.00987
2024,GA,Georgia,Commercial Non-CHP,fossil fuels,1.16924,0.00987
2024,GA,Georgia,Commercial Non-CHP,natural gas,0,0
2024,GA,Georgia,Commercial Non-CHP,natural gas & other gases,0,0
2024,GA,Georgia,Commercial Non-CHP,petroleum liquids,1.16924,0.00987
2024,GA,Georgia,Commercial Non-CHP,petroleum,1.16924,0.00987
2024,GA,Georgia,Commercial Non-CHP,renewable,1.806,0.00616
2024,GA,Georgia,Commercial Non-CHP,solar photovoltaic,1.806,0.00616
2024,GA,Georgia,Commercial Non-CHP,solar,1.806,0.00616
2024,GA,Georgia,Industrial Non-CHP,all fuels,6.802,0.02321
2024,GA,Georgia,Industrial Non-CHP,distillate fuel oil,0,0
2024,GA,Georgia,Industrial Non-CHP,fossil fuels,0,0
2024,GA,Georgia,Industrial Non-CHP,conventional hydroelectric,6.802,0.02321
2024,GA,Georgia,Industrial Non-CHP,petroleum liquids,0,0
2024,GA,Georgia,Industrial Non-CHP,petroleum,0,0
2024,GA,Georgia,Industrial Non-CHP,renewable,6.802,0.02321
2024,GA,Georgia,Industrial CHP,all fuels,4849.10359,182.11761
2024,GA,Georgia,Industrial CHP,all renewables,3580.91474,137.12159
2024,GA,Georgia,Industrial CHP,biomass,3580.91474,137.12159
2024,GA,Georgia,Industrial CHP,bituminous coal and synthetic coal,120.73012,4.10765
2024,GA,Georgia,Industrial CHP,bituminous coal,120.73012,4.10765
2024,GA,Georgia,Industrial CHP,coal, excluding waste coal,120.73012,4.10765
2024,GA,Georgia,Industrial CHP,all coal products,120.73012,4.10765
2024,GA,Georgia,Industrial CHP,distillate fuel oil,16.77762,0.57737
2024,GA,Georgia,Industrial CHP,fossil fuels,1179.00498,41.8278
2024,GA,Georgia,Industrial CHP,landfill gas,0.27874,0.00252
2024,GA,Georgia,Industrial CHP,municiapl landfill gas,0.27874,0.00252
2024,GA,Georgia,Industrial CHP,natural gas,899.03848,32.36699
2024,GA,Georgia,Industrial CHP,natural gas & other gases,899.03848,32.36699
2024,GA,Georgia,Industrial CHP,biomass,22.48196,0.80781
2024,GA,Georgia,Industrial CHP,biomass,22.48196,0.80781
2024,GA,Georgia,Industrial CHP,other renewables,22.48196,0.80781
2024,GA,Georgia,Industrial CHP,other,89.18387,3.16822
2024,GA,Georgia,Industrial CHP,petroleum coke,96.37785,2.9364
2024,GA,Georgia,Industrial CHP,petroleum liquids,62.85854,2.41676
2024,GA,Georgia,Industrial CHP,petroleum,159.23639,5.35316
2024,GA,Georgia,Industrial CHP,renewable,3580.91474,137.12159
2024,GA,Georgia,Industrial CHP,residual fuel oil,44.08338,1.74827
2024,GA,Georgia,Industrial CHP,renewable waste products,22.7607,0.81032
2024,GA,Georgia,Industrial CHP,waste oil and other oils,1.99754,0.09112
2024,GA,Georgia,Industrial CHP,wood and wood wastes,3558.15405,136.31127
2024,GA,Georgia,Residential,estimated small scale solar photovoltaic,214.78346,0
2024,GA,Georgia,Residential,estimated total solar photovoltaic,214.78346,0
2024,GA,Georgia,Residential,estimated total solar,214.78346,0
2024,GA,Georgia,Electric Power Sector Non-CHP,all fuels,134490.28701,1166.40606
2024,GA,Georgia,Electric Power Sector Non-CHP,all renewables,10628.79901,51.10146
2024,GA,Georgia,Electric Power Sector Non-CHP,biomass,1445.93601,19.76954
2024,GA,Georgia,Electric Power Sector Non-CHP,bituminous coal and synthetic coal,10694.52145,106.30938
2024,GA,Georgia,Electric Power Sector Non-CHP,bituminous coal,10694.52145,106.30938
2024,GA,Georgia,Electric Power Sector Non-CHP,coal, excluding waste coal,17716.1503,186.90745
2024,GA,Georgia,Electric Power Sector Non-CHP,all coal products,17716.1503,186.90745
2024,GA,Georgia,Electric Power Sector Non-CHP,distillate fuel oil,80.43351,1.00803
2024,GA,Georgia,Electric Power Sector Non-CHP,fossil fuels,73717.153,604.29815
2024,GA,Georgia,Electric Power Sector Non-CHP,hydro-electric pumped storage,-759.908,0
2024,GA,Georgia,Electric Power Sector Non-CHP,conventional hydroelectric,2934.368,10.01365
2024,GA,Georgia,Electric Power Sector Non-CHP,landfill gas,257.11801,3.09141
2024,GA,Georgia,Electric Power Sector Non-CHP,municiapl landfill gas,257.11801,3.09141
2024,GA,Georgia,Electric Power Sector Non-CHP,natural gas,55920.56919,416.38267
2024,GA,Georgia,Electric Power Sector Non-CHP,natural gas & other gases,55920.56919,416.38267
2024,GA,Georgia,Electric Power Sector Non-CHP,nuclear,47975.859,500.9928
2024,GA,Georgia,Electric Power Sector Non-CHP,biomass,0.71229,0.00835
2024,GA,Georgia,Electric Power Sector Non-CHP,biomass,0.71229,0.00835
2024,GA,Georgia,Electric Power Sector Non-CHP,other renewables,0.71229,0.00835
2024,GA,Georgia,Electric Power Sector Non-CHP,other,-5.984,0
2024,GA,Georgia,Electric Power Sector Non-CHP,petroleum liquids,80.43351,1.00803
2024,GA,Georgia,Electric Power Sector Non-CHP,petroleum,80.43351,1.00803
2024,GA,Georgia,Electric Power Sector Non-CHP,renewable,13563.16701,61.11511
2024,GA,Georgia,Electric Power Sector Non-CHP,solar photovoltaic,9182.863,31.33192
2024,GA,Georgia,Electric Power Sector Non-CHP,subbituminous coal,7021.62885,80.59807
2024,GA,Georgia,Electric Power Sector Non-CHP,solar,9182.863,31.33192
2024,GA,Georgia,Electric Power Sector Non-CHP,renewable waste products,257.8303,3.09977
2024,GA,Georgia,Electric Power Sector Non-CHP,wood and wood wastes,1188.10571,16.66977
2024,GA,Georgia,Independent Power Producers,all fuels,19368.50757,123.53112
2024,GA,Georgia,Independent Power Producers,all renewables,10465.48649,56.20182
2024,GA,Georgia,Independent Power Producers,biomass,1785.22249,26.58477
2024,GA,Georgia,Independent Power Producers,distillate fuel oil,31.56578,0.37445
2024,GA,Georgia,Independent Power Producers,estimated small scale solar photovoltaic,0,0
2024,GA,Georgia,Independent Power Producers,fossil fuels,8901.37607,67.31108
2024,GA,Georgia,Independent Power Producers,conventional hydroelectric,5.338,0.01821
2024,GA,Georgia,Independent Power Producers,landfill gas,272.12957,3.21654
2024,GA,Georgia,Independent Power Producers,municiapl landfill gas,272.12957,3.21654
2024,GA,Georgia,Independent Power Producers,natural gas,8869.8103,66.93664
2024,GA,Georgia,Independent Power Producers,natural gas & other gases,8869.8103,66.93664
2024,GA,Georgia,Independent Power Producers,biomass,0.71229,0.00835
2024,GA,Georgia,Independent Power Producers,biomass,0.71229,0.00835
2024,GA,Georgia,Independent Power Producers,other renewables,0.71229,0.00835
2024,GA,Georgia,Independent Power Producers,other,-3.693,0
2024,GA,Georgia,Independent Power Producers,petroleum liquids,31.56578,0.37445
2024,GA,Georgia,Independent Power Producers,petroleum,31.56578,0.37445
2024,GA,Georgia,Independent Power Producers,renewable,10470.82449,56.22004
2024,GA,Georgia,Independent Power Producers,solar photovoltaic,8680.264,29.61705
2024,GA,Georgia,Independent Power Producers,solar,8680.264,29.61705
2024,GA,Georgia,Independent Power Producers,estimated total solar photovoltaic,8680.264,0
2024,GA,Georgia,Independent Power Producers,estimated total solar,8680.264,0
2024,GA,Georgia,Independent Power Producers,renewable waste products,272.84187,3.22489
2024,GA,Georgia,Independent Power Producers,wood and wood wastes,1512.38063,23.35989
2024,GA,Georgia,All Commercial,all fuels,2.97524,0.01603
2024,GA,Georgia,All Commercial,all renewables,1.806,0.00616
2024,GA,Georgia,All Commercial,distillate fuel oil,1.16924,0.00987
2024,GA,Georgia,All Commercial,estimated small scale solar photovoltaic,92.92789,0
2024,GA,Georgia,All Commercial,fossil fuels,1.16924,0.00987
2024,GA,Georgia,All Commercial,natural gas,0,0
2024,GA,Georgia,All Commercial,natural gas & other gases,0,0
2024,GA,Georgia,All Commercial,petroleum liquids,1.16924,0.00987
2024,GA,Georgia,All Commercial,petroleum,1.16924,0.00987
2024,GA,Georgia,All Commercial,renewable,1.806,0.00616
2024,GA,Georgia,All Commercial,solar photovoltaic,1.806,0.00616
2024,GA,Georgia,All Commercial,solar,1.806,0.00616
2024,GA,Georgia,All Commercial,estimated total solar photovoltaic,94.73389,0
2024,GA,Georgia,All Commercial,estimated total solar,94.73389,0
2024,GA,Georgia,All Industrial,all fuels,4855.90559,182.14082
2024,GA,Georgia,All Industrial,all renewables,3580.91474,137.12159
2024,GA,Georgia,All Industrial,biomass,3580.91474,137.12159
2024,GA,Georgia,All Industrial,bituminous coal and synthetic coal,120.73012,4.10765
2024,GA,Georgia,All Industrial,bituminous coal,120.73012,4.10765
2024,GA,Georgia,All Industrial,coal, excluding waste coal,120.73012,4.10765
2024,GA,Georgia,All Industrial,all coal products,120.73012,4.10765
2024,GA,Georgia,All Industrial,distillate fuel oil,16.77762,0.57737
2024,GA,Georgia,All Industrial,estimated small scale solar photovoltaic,260.44556,0
2024,GA,Georgia,All Industrial,fossil fuels,1179.00498,41.8278
2024,GA,Georgia,All Industrial,conventional hydroelectric,6.802,0.02321
2024,GA,Georgia,All Industrial,landfill gas,0.27874,0.00252
2024,GA,Georgia,All Industrial,municiapl landfill gas,0.27874,0.00252
2024,GA,Georgia,All Industrial,natural gas,899.03848,32.36699
2024,GA,Georgia,All Industrial,natural gas & other gases,899.03848,32.36699
2024,GA,Georgia,All Industrial,biomass,22.48196,0.80781
2024,GA,Georgia,All Industrial,biomass,22.48196,0.80781
2024,GA,Georgia,All Industrial,other renewables,22.48196,0.80781
2024,GA,Georgia,All Industrial,other,89.18387,3.16822
2024,GA,Georgia,All Industrial,petroleum coke,96.37785,2.9364
2024,GA,Georgia,All Industrial,petroleum liquids,62.85854,2.41676
2024,GA,Georgia,All Industrial,petroleum,159.23639,5.35316
2024,GA,Georgia,All Industrial,renewable,3587.71674,137.1448
2024,GA,Georgia,All Industrial,residual fuel oil,44.08338,1.74827
2024,GA,Georgia,All Industrial,estimated total solar photovoltaic,260.44556,0
2024,GA,Georgia,All Industrial,estimated total solar,260.44556,0
2024,GA,Georgia,All Industrial,renewable waste products,22.7607,0.81032
2024,GA,Georgia,All Industrial,waste oil and other oils,1.99754,0.09112
2024,GA,Georgia,All Industrial,wood and wood wastes,3558.15405,136.31127
2024,GA,Georgia,Electric Power,all fuels,134946.54757,1174.21632
2024,GA,Georgia,Electric Power,all renewables,10968.08549,57.91669
2024,GA,Georgia,Electric Power,biomass,1785.22249,26.58477
2024,GA,Georgia,Electric Power,bituminous coal and synthetic coal,10694.52145,106.30938
2024,GA,Georgia,Electric Power,bituminous coal,10694.52145,106.30938
2024,GA,Georgia,Electric Power,coal, excluding waste coal,17716.1503,186.90745
2024,GA,Georgia,Electric Power,all coal products,17716.1503,186.90745
2024,GA,Georgia,Electric Power,distillate fuel oil,80.48967,1.00859
2024,GA,Georgia,Electric Power,fossil fuels,73834.12708,605.29318
2024,GA,Georgia,Electric Power,hydro-electric pumped storage,-759.908,0
2024,GA,Georgia,Electric Power,conventional hydroelectric,2934.368,10.01365
2024,GA,Georgia,Electric Power,landfill gas,272.12957,3.21654
2024,GA,Georgia,Electric Power,municiapl landfill gas,272.12957,3.21654
2024,GA,Georgia,Electric Power,natural gas,56037.48711,417.37714
2024,GA,Georgia,Electric Power,natural gas & other gases,56037.48711,417.37714
2024,GA,Georgia,Electric Power,nuclear,47975.859,500.9928
2024,GA,Georgia,Electric Power,biomass,0.71229,0.00835
2024,GA,Georgia,Electric Power,biomass,0.71229,0.00835
2024,GA,Georgia,Electric Power,other renewables,0.71229,0.00835
2024,GA,Georgia,Electric Power,other,-5.984,0
2024,GA,Georgia,Electric Power,petroleum liquids,80.48967,1.00859
2024,GA,Georgia,Electric Power,petroleum,80.48967,1.00859
2024,GA,Georgia,Electric Power,renewable,13902.45349,67.93034
2024,GA,Georgia,Electric Power,solar photovoltaic,9182.863,31.33192
2024,GA,Georgia,Electric Power,subbituminous coal,7021.62885,80.59807
2024,GA,Georgia,Electric Power,solar,9182.863,31.33192
2024,GA,Georgia,Electric Power,renewable waste products,272.84187,3.22489
2024,GA,Georgia,Electric Power,wood and wood wastes,1512.38063,23.35989
2024,GA,Georgia,All Sectors,all fuels,139805.4284,1356.37317
2024,GA,Georgia,All Sectors,all renewables,14550.80623,195.04445
2024,GA,Georgia,All Sectors,biomass,5366.13723,163.70637
2024,GA,Georgia,All Sectors,bituminous coal and synthetic coal,10815.25157,110.41703
2024,GA,Georgia,All Sectors,bituminous coal,10815.25157,110.41703
2024,GA,Georgia,All Sectors,coal, excluding waste coal,17836.88042,191.0151
2024,GA,Georgia,All Sectors,all coal products,17836.88042,191.0151
2024,GA,Georgia,All Sectors,distillate fuel oil,98.43653,1.59583
2024,GA,Georgia,All Sectors,estimated small scale solar photovoltaic,568.15688,0
2024,GA,Georgia,All Sectors,fossil fuels,75014.3013,647.13085
2024,GA,Georgia,All Sectors,hydro-electric pumped storage,-759.908,0
2024,GA,Georgia,All Sectors,conventional hydroelectric,2941.17,10.03686
2024,GA,Georgia,All Sectors,landfill gas,272.40831,3.21905
2024,GA,Georgia,All Sectors,municiapl landfill gas,272.40831,3.21905
2024,GA,Georgia,All Sectors,natural gas,56936.52558,449.74414
2024,GA,Georgia,All Sectors,natural gas & other gases,56936.52558,449.74414
2024,GA,Georgia,All Sectors,nuclear,47975.859,500.9928
2024,GA,Georgia,All Sectors,biomass,23.19425,0.81616
2024,GA,Georgia,All Sectors,biomass,23.19425,0.81616
2024,GA,Georgia,All Sectors,other renewables,23.19425,0.81616
2024,GA,Georgia,All Sectors,other,83.19987,3.16822
2024,GA,Georgia,All Sectors,petroleum coke,96.37785,2.9364
2024,GA,Georgia,All Sectors,petroleum liquids,144.51745,3.43521
2024,GA,Georgia,All Sectors,petroleum,240.8953,6.37162
2024,GA,Georgia,All Sectors,renewable,17491.97623,205.08131
2024,GA,Georgia,All Sectors,residual fuel oil,44.08338,1.74827
2024,GA,Georgia,All Sectors,solar photovoltaic,9184.669,31.33808
2024,GA,Georgia,All Sectors,subbituminous coal,7021.62885,80.59807
2024,GA,Georgia,All Sectors,solar,9184.669,31.33808
2024,GA,Georgia,All Sectors,estimated total solar photovoltaic,9752.82588,0
2024,GA,Georgia,All Sectors,estimated total solar,9752.82588,0
2024,GA,Georgia,All Sectors,renewable waste products,295.60256,4.03521
2024,GA,Georgia,All Sectors,waste oil and other oils,1.99754,0.09112
2024,GA,Georgia,All Sectors,wood and wood wastes,5070.53467,159.67116
2024,HI,Hawaii,Electric Utility,all fuels,5577.115,60.30674
2024,HI,Hawaii,Electric Utility,all renewables,95.63768,0.43703
2024,HI,Hawaii,Electric Utility,biomass,18.84268,0.17501
2024,HI,Hawaii,Electric Utility,distillate fuel oil,1382.6106,14.47999
2024,HI,Hawaii,Electric Utility,estimated small scale solar photovoltaic,0,0
2024,HI,Hawaii,Electric Utility,fossil fuels,5477.36432,59.85568
2024,HI,Hawaii,Electric Utility,conventional hydroelectric,4.113,0.01403
2024,HI,Hawaii,Electric Utility,biomass,18.84268,0.17501
2024,HI,Hawaii,Electric Utility,biomass,18.84268,0.17501
2024,HI,Hawaii,Electric Utility,other renewables,18.84268,0.17501
2024,HI,Hawaii,Electric Utility,other,0,0
2024,HI,Hawaii,Electric Utility,petroleum liquids,5477.36432,59.85568
2024,HI,Hawaii,Electric Utility,petroleum,5477.36432,59.85568
2024,HI,Hawaii,Electric Utility,renewable,99.75068,0.45107
2024,HI,Hawaii,Electric Utility,residual fuel oil,4006.539,44.59032
2024,HI,Hawaii,Electric Utility,solar photovoltaic,76.795,0.26203
2024,HI,Hawaii,Electric Utility,solar,76.795,0.26203
2024,HI,Hawaii,Electric Utility,estimated total solar photovoltaic,76.795,0
2024,HI,Hawaii,Electric Utility,estimated total solar,76.795,0
2024,HI,Hawaii,Electric Utility,renewable waste products,18.84268,0.17501
2024,HI,Hawaii,Electric Utility,waste oil and other oils,88.21472,0.78536
2024,HI,Hawaii,IPP Non-CHP,all fuels,1620.27336,6.13273
2024,HI,Hawaii,IPP Non-CHP,all renewables,1594.23618,5.83516
2024,HI,Hawaii,IPP Non-CHP,biomass,47.92282,0.55914
2024,HI,Hawaii,IPP Non-CHP,distillate fuel oil,0.008,0.00008
2024,HI,Hawaii,IPP Non-CHP,fossil fuels,21.09918,0.19555
2024,HI,Hawaii,IPP Non-CHP,geothermal,258.939,0.8835
2024,HI,Hawaii,IPP Non-CHP,conventional hydroelectric,29.9,0.10202
2024,HI,Hawaii,IPP Non-CHP,biomass,47.9151,0.559
2024,HI,Hawaii,IPP Non-CHP,biomass,47.9151,0.559
2024,HI,Hawaii,IPP Non-CHP,other renewables,47.9151,0.559
2024,HI,Hawaii,IPP Non-CHP,other,-24.962,0
2024,HI,Hawaii,IPP Non-CHP,petroleum liquids,21.09918,0.19555
2024,HI,Hawaii,IPP Non-CHP,petroleum,21.09918,0.19555
2024,HI,Hawaii,IPP Non-CHP,renewable,1624.13618,5.93718
2024,HI,Hawaii,IPP Non-CHP,solar photovoltaic,623.9754,2.129
2024,HI,Hawaii,IPP Non-CHP,solar,623.9754,2.129
2024,HI,Hawaii,IPP Non-CHP,renewable waste products,47.9151,0.559
2024,HI,Hawaii,IPP Non-CHP,wind,663.39896,2.26352
2024,HI,Hawaii,IPP Non-CHP,onshore wind turbine,663.39896,2.26352
2024,HI,Hawaii,IPP Non-CHP,waste oil and other oils,21.09118,0.19547
2024,HI,Hawaii,IPP Non-CHP,wood and wood wastes,0.00772,0.00014
2024,HI,Hawaii,IPP CHP,all fuels,1390.707,12.74646
2024,HI,Hawaii,IPP CHP,distillate fuel oil,1.18895,0.04935
2024,HI,Hawaii,IPP CHP,fossil fuels,1390.707,12.74646
2024,HI,Hawaii,IPP CHP,petroleum liquids,1390.707,12.74646
2024,HI,Hawaii,IPP CHP,petroleum,1390.707,12.74646
2024,HI,Hawaii,IPP CHP,residual fuel oil,1389.51805,12.69712
2024,HI,Hawaii,Commercial Non-CHP,all fuels,345.32514,6.73592
2024,HI,Hawaii,Commercial Non-CHP,all renewables,156.02054,3.00584
2024,HI,Hawaii,Commercial Non-CHP,biomass,151.8134,2.99148
2024,HI,Hawaii,Commercial Non-CHP,distillate fuel oil,3.76215,0.07397
2024,HI,Hawaii,Commercial Non-CHP,fossil fuels,3.76215,0.07397
2024,HI,Hawaii,Commercial Non-CHP,municiapl landfill gas,151.8134,2.99148
2024,HI,Hawaii,Commercial Non-CHP,biogenic municipal solid waste,151.8134,2.99148
2024,HI,Hawaii,Commercial Non-CHP,biomass,151.8134,2.99148
2024,HI,Hawaii,Commercial Non-CHP,other,185.54245,3.65611
2024,HI,Hawaii,Commercial Non-CHP,petroleum liquids,3.76215,0.07397
2024,HI,Hawaii,Commercial Non-CHP,petroleum,3.76215,0.07397
2024,HI,Hawaii,Commercial Non-CHP,renewable,156.02054,3.00584
2024,HI,Hawaii,Commercial Non-CHP,solar photovoltaic,4.20714,0.01436
2024,HI,Hawaii,Commercial Non-CHP,solar,4.20714,0.01436
2024,HI,Hawaii,Commercial Non-CHP,renewable waste products,151.8134,2.99148
2024,HI,Hawaii,Industrial Non-CHP,all fuels,66.47,0.22809
2024,HI,Hawaii,Industrial Non-CHP,distillate fuel oil,0,0
2024,HI,Hawaii,Industrial Non-CHP,fossil fuels,0,0
2024,HI,Hawaii,Industrial Non-CHP,conventional hydroelectric,66.47,0.22809
2024,HI,Hawaii,Industrial Non-CHP,petroleum liquids,0,0
2024,HI,Hawaii,Industrial Non-CHP,petroleum,0,0
2024,HI,Hawaii,Industrial Non-CHP,renewable,66.47,0.22809
2024,HI,Hawaii,Industrial CHP,all fuels,161.08848,1.90059
2024,HI,Hawaii,Industrial CHP,distillate fuel oil,0.3432,0.00407
2024,HI,Hawaii,Industrial CHP,fossil fuels,161.08848,1.90059
2024,HI,Hawaii,Industrial CHP,natural gas & other gases,0,0
2024,HI,Hawaii,Industrial CHP,other gases,0,0
2024,HI,Hawaii,Industrial CHP,petroleum liquids,161.08848,1.90059
2024,HI,Hawaii,Industrial CHP,petroleum,161.08848,1.90059
2024,HI,Hawaii,Industrial CHP,residual fuel oil,0,0
2024,HI,Hawaii,Industrial CHP,waste oil and other oils,160.74529,1.89652
2024,HI,Hawaii,Residential,estimated small scale solar photovoltaic,1055.60914,0
2024,HI,Hawaii,Residential,estimated total solar photovoltaic,1055.60914,0
2024,HI,Hawaii,Residential,estimated total solar,1055.60914,0
2024,HI,Hawaii,Electric Power Sector Non-CHP,all fuels,7197.38836,66.43947
2024,HI,Hawaii,Electric Power Sector Non-CHP,all renewables,1689.87386,6.2722
2024,HI,Hawaii,Electric Power Sector Non-CHP,biomass,66.7655,0.73415
2024,HI,Hawaii,Electric Power Sector Non-CHP,distillate fuel oil,1382.6186,14.48008
2024,HI,Hawaii,Electric Power Sector Non-CHP,fossil fuels,5498.4635,60.05122
2024,HI,Hawaii,Electric Power Sector Non-CHP,geothermal,258.939,0.8835
2024,HI,Hawaii,Electric Power Sector Non-CHP,conventional hydroelectric,34.013,0.11605
2024,HI,Hawaii,Electric Power Sector Non-CHP,biomass,66.75778,0.73401
2024,HI,Hawaii,Electric Power Sector Non-CHP,biomass,66.75778,0.73401
2024,HI,Hawaii,Electric Power Sector Non-CHP,other renewables,66.75778,0.73401
2024,HI,Hawaii,Electric Power Sector Non-CHP,other,-24.962,0
2024,HI,Hawaii,Electric Power Sector Non-CHP,petroleum liquids,5498.4635,60.05122
2024,HI,Hawaii,Electric Power Sector Non-CHP,petroleum,5498.4635,60.05122
2024,HI,Hawaii,Electric Power Sector Non-CHP,renewable,1723.88686,6.38825
2024,HI,Hawaii,Electric Power Sector Non-CHP,residual fuel oil,4006.539,44.59032
2024,HI,Hawaii,Electric Power Sector Non-CHP,solar photovoltaic,700.7704,2.39103
2024,HI,Hawaii,Electric Power Sector Non-CHP,solar,700.7704,2.39103
2024,HI,Hawaii,Electric Power Sector Non-CHP,renewable waste products,66.75778,0.73401
2024,HI,Hawaii,Electric Power Sector Non-CHP,wind,663.39896,2.26352
2024,HI,Hawaii,Electric Power Sector Non-CHP,onshore wind turbine,663.39896,2.26352
2024,HI,Hawaii,Electric Power Sector Non-CHP,waste oil and other oils,109.3059,0.98083
2024,HI,Hawaii,Electric Power Sector Non-CHP,wood and wood wastes,0.00772,0.00014
2024,HI,Hawaii,Independent Power Producers,all fuels,3010.98036,18.87919
2024,HI,Hawaii,Independent Power Producers,all renewables,1594.23618,5.83516
2024,HI,Hawaii,Independent Power Producers,biomass,47.92282,0.55914
2024,HI,Hawaii,Independent Power Producers,distillate fuel oil,1.19695,0.04943
2024,HI,Hawaii,Independent Power Producers,estimated small scale solar photovoltaic,0,0
2024,HI,Hawaii,Independent Power Producers,fossil fuels,1411.80618,12.94201
2024,HI,Hawaii,Independent Power Producers,geothermal,258.939,0.8835
2024,HI,Hawaii,Independent Power Producers,conventional hydroelectric,29.9,0.10202
2024,HI,Hawaii,Independent Power Producers,biomass,47.9151,0.559
2024,HI,Hawaii,Independent Power Producers,biomass,47.9151,0.559
2024,HI,Hawaii,Independent Power Producers,other renewables,47.9151,0.559
2024,HI,Hawaii,Independent Power Producers,other,-24.962,0
2024,HI,Hawaii,Independent Power Producers,petroleum liquids,1411.80618,12.94201
2024,HI,Hawaii,Independent Power Producers,petroleum,1411.80618,12.94201
2024,HI,Hawaii,Independent Power Producers,renewable,1624.13618,5.93718
2024,HI,Hawaii,Independent Power Producers,residual fuel oil,1389.51805,12.69712
2024,HI,Hawaii,Independent Power Producers,solar photovoltaic,623.9754,2.129
2024,HI,Hawaii,Independent Power Producers,solar,623.9754,2.129
2024,HI,Hawaii,Independent Power Producers,estimated total solar photovoltaic,623.9754,0
2024,HI,Hawaii,Independent Power Producers,estimated total solar,623.9754,0
2024,HI,Hawaii,Independent Power Producers,renewable waste products,47.9151,0.559
2024,HI,Hawaii,Independent Power Producers,wind,663.39896,2.26352
2024,HI,Hawaii,Independent Power Producers,onshore wind turbine,663.39896,2.26352
2024,HI,Hawaii,Independent Power Producers,waste oil and other oils,21.09118,0.19547
2024,HI,Hawaii,Independent Power Producers,wood and wood wastes,0.00772,0.00014
2024,HI,Hawaii,All Commercial,all fuels,345.32514,6.73592
2024,HI,Hawaii,All Commercial,all renewables,156.02054,3.00584
2024,HI,Hawaii,All Commercial,biomass,151.8134,2.99148
2024,HI,Hawaii,All Commercial,distillate fuel oil,3.76215,0.07397
2024,HI,Hawaii,All Commercial,estimated small scale solar photovoltaic,513.55201,0
2024,HI,Hawaii,All Commercial,fossil fuels,3.76215,0.07397
2024,HI,Hawaii,All Commercial,municiapl landfill gas,151.8134,2.99148
2024,HI,Hawaii,All Commercial,biogenic municipal solid waste,151.8134,2.99148
2024,HI,Hawaii,All Commercial,biomass,151.8134,2.99148
2024,HI,Hawaii,All Commercial,other,185.54245,3.65611
2024,HI,Hawaii,All Commercial,petroleum liquids,3.76215,0.07397
2024,HI,Hawaii,All Commercial,petroleum,3.76215,0.07397
2024,HI,Hawaii,All Commercial,renewable,156.02054,3.00584
2024,HI,Hawaii,All Commercial,solar photovoltaic,4.20714,0.01436
2024,HI,Hawaii,All Commercial,solar,4.20714,0.01436
2024,HI,Hawaii,All Commercial,estimated total solar photovoltaic,517.75915,0
2024,HI,Hawaii,All Commercial,estimated total solar,517.75915,0
2024,HI,Hawaii,All Commercial,renewable waste products,151.8134,2.99148
2024,HI,Hawaii,All Industrial,all fuels,227.55848,2.12868
2024,HI,Hawaii,All Industrial,distillate fuel oil,0.3432,0.00407
2024,HI,Hawaii,All Industrial,estimated small scale solar photovoltaic,3.97803,0
2024,HI,Hawaii,All Industrial,fossil fuels,161.08848,1.90059
2024,HI,Hawaii,All Industrial,conventional hydroelectric,66.47,0.22809
